business_id,active,categories,review_count,business_name,stars
DINXhCR7oqwcdTO0OCIiYQ,TRUE,Food Ice Cream & Frozen Yogurt,4,Yogurtini,4
dipzJ5BExpm6BtJ91mXd4Q,TRUE,Vietnamese Restaurants,102,Pho Van,4
diW9KhKuhBCblBdnAkUkpQ,TRUE,Food Grocery,3,Safeway,4.5
DIYHTgMYGKWOWLzQ4XVhA,TRUE,Restaurants Italian,22,Michelina's Ristorante Costa Campagnia,4
djeBnI2RRCqQkLWuYuSQQ,TRUE,Food Specialty Food Candy Stores,23,It's Sugar,4
Dj3i6a_vboALYTRKTmBABQ,TRUE,Pet Services Pet Stores Pets,43,Ryan's Pet Supplies,4.5
Dj4glvoFwKypLjUr9F01Sg,TRUE,Chinese Restaurants,16,AJK Chinese Cuisine,3.5
Dj8kcvkTk2ZpNvdKYJYjIw,TRUE,Auto Repair Automotive,8,Ultimate Auto Works,5
dJ962_NkSc1bcvnBnFrd_w,TRUE,Hair Salons Makeup Artists Beauty & Spas,3,Mesha Salon,5
DjdA1xbHki_lopCSxfEgg,TRUE,Burgers Bars Hot Dogs Nightlife Restaurants,81,Greasewood Flat,4
DJIFdD76VW68mpyjRAZQFA,FALSE,Sandwiches Restaurants,5,Old Town Deli,3
DjJFnY7_Um0XhfazxlPO1Q,TRUE,Food Specialty Food,3,Doc Popcorn,4.5
dJvUc4ViWEJ0NJfQtYo7xg,TRUE,Day Spas Hotels & Travel Beauty & Spas Event Planning & Services Hotels,50,The Scottsdale Plaza Resort,3.5
DjVWQ_Idtw6X5Eg0W5JFWg,TRUE,Greek Mediterranean Restaurants,36,Greek Gyros,4
djYFLq4Bkqpkd140IJfug,TRUE,Food Ice Cream & Frozen Yogurt,89,Yogurtland,4.5
DJzfGa44UK9AzHOmqwRzg,TRUE,Department Stores Fashion Shopping,5,Macy's,3.5
DJzelgFSmKJtMROr2Vddw,TRUE,,4,Loi Nam Oriental Market,4.5
DKSRzWGFPykx4pIvsF6_A,FALSE,Bars Chicken Wings Nightlife Karaoke Sports Bars Restaurants,13,Sammy's Sports Bar and Grill,3
Dk0YqSo93Zpypuu9OIBFhA,TRUE,Auto Repair Automotive,3,James Tire Warehouse,2.5
DK16Uy6c4YFVLViP8_r6qg,TRUE,Active Life Gyms Fitness & Instruction,6,YMCA Chandler/Gilbert Family,3.5
Dk6BcoqQjdWJqhbXM8KzXw,TRUE,Arts & Crafts Shopping Event Planning & Services Party & Event Planning,4,As You Wish Pottery Painting Place,4
Dk9LDk4tv1b_lo9WBo2Fjg,TRUE,Auto Repair Automotive,3,Honest Auto and Cycle,5
Dka36Pw7ibbHV6xIimQAOg,TRUE,Mexican Restaurants,31,Mixteca Mexican Food,3.5
dkhzyDpjffsVzg7EcgVuxQ,TRUE,Shopping Home Decor Home & Garden,4,Thingz Contemporary,3.5
DKk7lb0bVCVoDChyptrOog,TRUE,Wine Bars Bars Nightlife,28,Terroir Wine Pub,4
dkp49eYgIN8iqWcQDvqYmg,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,3,Mac Cosmetics,4.5
dkROlq5s9qBt3Y0ERB80WQ,TRUE,Food Grocery Convenience Stores Halal Restaurants,6,IMart,3.5
dks3rZEbVZlHIZhnlcbug,TRUE,Museums Arts & Entertainment Performing Arts,46,SMoCA  Scottsdale Museum of Contemporary Art,3.5
DKSPnAw4QWltTdo6wbyhlQ,TRUE,Colleges & Universities Education,4,Midwestern University,4
dKtbrGgg5fbl8MibhilP2A,TRUE,American (Traditional) Pizza Restaurants,22,La Grande Orange,4.5
Dl75rUIh6VWgg4bRxOLqoA,TRUE,Mexican Restaurants,8,Polibertos Taco Shop,4.5
dl8FULkVABIxsb0a_fws5A,TRUE,Food Grocery,3,Safeway,4.5
DL8sIhW5Ew7dXvYxEOj9TQ,FALSE,Pubs Bars Nightlife British Restaurants,4,One Eyed Dog,3
dlBKl_UBkiAol4KgCUG5uw,TRUE,Breakfast & Brunch Restaurants,5,International House of Pancakes,2.5
dLBqf9QayF9eSUzz6BvmSQ,TRUE,Used Vintage & Consignment Fashion Shopping Home & Garden Furniture Stores,6,My Sister's Attic,3
DlCtdbceo4YNSI53cCL2lg,TRUE,Restaurants Italian,126,The Old Spaghetti Factory,3
DLFsfN6SWtjZnE2ZbV9S_Q,TRUE,Veterinarians Pets,15,Arizona Animal Wellness Center,4.5
DlLduXXSwjkm7OL4Z1iH1A,TRUE,Mexican Restaurants,17,Federicos Mexican Food,3
DLOr9MYltjcu8X5kwDJgnQ,TRUE,Mexican Restaurants,36,Julio's Too,3.5
dlWEAJCFIRqkzMtKUlIZ7Q,TRUE,Shopping Drugstores Beauty & Spas Food Convenience Stores Cosmetics & Beauty Supply,4,Walgreens,4.5
dLwTMpf63CxWGFRd8KqxEQ,TRUE,Oil Change Stations Automotive,4,Jiffy Lube,5
dLy4S7qjESU81jLsOyZCw,FALSE,Thrift Stores Shopping,3,Savers,3.5
DL_TRPudyWNgzWISXGBWOA,TRUE,Active Life Parks,25,Steele Indian School Park Dog Park,2.5
Dm5K0Zvw8mqrpsjFjgIaw,TRUE,Caterers American (New) Event Planning & Services Restaurants,9,Palette,4
dm5T6_GSQdvjJ0ArwBfdVQ,TRUE,Greek Delis Restaurants,4,Saffron Deli & Cafe,3.5
DmkTDze8ruJr6o2f5GAvJA,TRUE,Food Ice Cream & Frozen Yogurt Coffee & Tea Breakfast & Brunch Restaurants,84,Pink Spot,4
DmO9vsVgGwwu7QdZPoi6xA,TRUE,Bars Mexican Nightlife Restaurants,4,Mamacita's Cantina,3.5
dMOdFKdeI7GuZUIq0jwAQg,TRUE,Restaurants,11,Rolberto's Taco Shop,3.5
dMXYzSsh7CnIX_6KixDW8A,TRUE,Breakfast & Brunch American (Traditional) Diners Restaurants,27,Space Age Restaurant,3
DMyNSinxYtlaml0ysn_sg,TRUE,Health & Medical Chiropractors,3,Driftwood Family Chiropractic,5
dn2rubA4plfH63B6nOVioA,TRUE,Bars Nightlife,39,Networks Bar & Grill,3
dn9bClL4ECqKfi6bvkKwSg,TRUE,Hotels & Travel Event Planning & Services Hotels,6,Hampton Inn Phoenix/Mesa,3.5
dn9sB0Kok8cnkDhpcl7YCg,TRUE,Mediterranean Middle Eastern Restaurants,18,Gyro House,4.5
DnA5Ec7DOvaaCxmnLx2iYw,TRUE,Cajun/Creole Chicken Wings Restaurants,6,Louisiana Fried Chicken,4
dndUaMedUv4qw_UfAbrrGg,TRUE,Local Services Dry Cleaning & Laundry,15,Regal Discount Dry Cleaners,4
dNEAXZDrZ3TtK4d7Pl2Ydg,TRUE,Arts & Entertainment Performing Arts Nightlife Music Venues,6,Phoenix Symphony,5
dnfSnHElLXntC6lWjomWPw,TRUE,Russian Restaurants,11,Samarkand Restaurant,3.5
dng6ywGbupOE82XjTdzRBA,TRUE,Banks & Credit Unions Financial Services,4,Chase,3
dnhQaZ4wpLPwSfCleCILTg,TRUE,Mexican Food Stands Restaurants,10,Carte Blanche Gourmet Taco,4
dnJhNii3nL01xRUFydzgw,TRUE,Restaurants Pizza Italian,4,Pizza Hut,2.5
DnKFgFrKZYjDw8ex43isXg,TRUE,Day Spas Barbers Beauty & Spas,5,Exclusively Men's Salon and Spa,5
DNLzXOSMH4SpdTnzMe_izA,TRUE,Food Ethnic Food Specialty Food,6,Ethiopian Famous Restaurant & Coffee,4
dntzrCrZMSb330RE9LgAg,TRUE,Beauty & Spas Nail Salons,4,Sienna Nails,5
dNyjWz6CnYvrhPnpqNV5NA,TRUE,Local Flavor,46,Street Eats Festival,2
doEZAjNSnoEMOJl5yXcNw,TRUE,Food Grocery Middle Eastern Restaurants,22,Yusef's Middle Eastern Restaurant Grocery & Deli,4
DojLUQOpfZWs9HynUuZJ4g,TRUE,Bars Vietnamese Nightlife Lounges Restaurants,23,Sage Bar and Vietnamese Cuisine,2.5
DOmvaki70flMQ8WyGbaHA,TRUE,Mexican Restaurants,8,Filiberto's,2
DOsibibrvkyYuSrn0kPNg,TRUE,Food Coffee & Tea,3,The Coffee Bean & Tea Leaf,3.5
dOUtKHQ8Q0eHFjKPmi07tw,TRUE,Pubs Bars Nightlife,13,Bailey's Pub,3
doztpinHVYMxToU5qOUzuQ,TRUE,Hair Salons Beauty & Spas,3,Medusa Hair Lounge,5
DOZVo32Zk507SJhJSg2saA,TRUE,Shopping Office Equipment,6,Staples Copy & Print Centers,3
dp0unqYxrYzvfaMVVmk6mw,TRUE,Steakhouses Restaurants,22,Outback Steakhouse,3.5
Dp2pDFqoQV5VTBAdam4sCQ,TRUE,Auto Repair Automotive,4,Greulich's Automotive,4
dP3bRr_N7Z8SkHNkZBXonw,FALSE,Food Ice Cream & Frozen Yogurt,5,Sweet Life Gelateria,5
Dp9905k5BH4MsWHK_K01tg,FALSE,Arts & Entertainment Performing Arts,3,Fred Astaire Dance Studio,4
dPAQrPQn8bzsZqt7QSdKjQ,TRUE,American (Traditional) Restaurants,5,Denny's Restaurant,2
DPATsoiZ3r4advgxCkUV5g,TRUE,Home Services Real Estate Apartments,3,Cityscape Apartments,3.5
dpbY5XypBdeFmo8DsZDNQ,TRUE,Hotels & Travel Airlines Transportation,56,Southwest Airlines,4
DPjhTKYFmAPCqNfmWPCtlQ,TRUE,Automotive Auto Parts & Supplies,4,Car Beyond Store,1
dPP8HsGEH3A7F75zHPwUg,FALSE,Seafood Restaurants,9,Roy's Scottsdale,3.5
DpVZRn15Trc4oBU6MIxr3g,TRUE,American (Traditional) TexMex Restaurants,43,Chili's Grill & Bar,3.5
DPXobjIYxAhcpnGiNVd2w,FALSE,Thai Restaurants,3,Motu's Tahitian Noni Island Grill,3.5
dpYdTnCG4b_qiA0S_TKzjg,TRUE,Hot Dogs Restaurants,26,Higley Hot Dog Hut,4
dQf8nwN8Dg1oT0JLS76Wg,TRUE,Local Services Automotive Truck Rental Self Storage,3,UHaul,2.5
dqfFjmGyiN_Ni53tK_SvQ,TRUE,Auto Repair Automotive,3,Arizona Lucky Star Transmissions,3.5
DQGQem7DqrjbhXXW8YRPvQ,TRUE,Children's Clothing Women's Clothing Fashion Shopping Accessories,6,Urban Kidz,4.5
DqkRXKzc5gs7U__d3pVKgg,TRUE,Active Life Lakes,12,The Arizona Canal,4.5
DQlVVaGbMxf3Ed6rp8A3kA,TRUE,American (Traditional) Restaurants,16,Final Round,3.5
DQNTPtaIjCzNFOUtYb3qRg,TRUE,Hobby Shops Art Supplies Shopping Arts & Crafts,3,Phoenix Scrapbook Store,4.5
dQQ4wVKoGZGpqo_SAxz_NQ,TRUE,Food Ice Cream & Frozen Yogurt Pizza Restaurants,5,Tastee Freez & Sundance Pizza,4
Dqr1eP7wpo0BnWdMp4ViNg,TRUE,Doctors Health & Medical Family Practice,3,Sobel Family Medicine,5
DQY3RlqV7LlD3w4UJXiPeg,TRUE,Burgers Restaurants,5,Burger King,3
DR1k5qCRvTFYxHGiBUJimw,TRUE,Doctors Health & Medical Obstetricians & Gynecologists,6,Desert Jewel Obstetrics & Gynecology,3.5
DR313fx6DQbU_wcEFhr5vg,TRUE,Hotels & Travel Event Planning & Services Hotels,69,Phoenix Marriott Tempe at The Buttes,3.5
dr3FmOSZ_Iy2WyPnS5ABOA,TRUE,Food Grocery,3,Food City,4
Dr4mxelV9iWu5boJvgH_vg,TRUE,Food Ice Cream & Frozen Yogurt,11,Ocean Blue Frozen Yogurt,4
dr6sBxk1Eig5il2qsA4fGg,TRUE,Fashion Shopping,3,Trampalina Boutique,4.5
DRekXCjdmPESqDpwaQ0x2w,TRUE,Mexican Restaurants,7,Tortas Paquime,4
DrG1ShT9meH9wpJ26aUj_Q,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,3,Bare Escentuals,5
DrpGonLYPBpAhCb4q66liw,TRUE,Active Life Golf,9,Grayhawk Golf Club,3.5
Drpvqa9FVddEuVgXcdLRg,TRUE,Food Ice Cream & Frozen Yogurt Arts & Entertainment Arcades,4,Rock N' Robyn Ice Cream,3.5
drqCrnSqtGffJ1z60aWkxg,TRUE,Bars American (Traditional) Sports Bars Nightlife Chicken Wings Restaurants,57,Tilted Kilt Pub & Eatery,3
dRqSg5XsSZtuZchluGR8jQ,TRUE,Professional Services,3,Arizona Flight Training Center,5
dRSs6fSLY_DQTWOeo09Thw,TRUE,Fast Food Restaurants,4,Sonic DriveIn of Buckeye,4
DrTsV4uX6hft0aRjKCwMg,TRUE,Shopping Jewelry,13,Tiffany & Company Fashion Square,3.5
DRuE7KNz8vGR1_X1h9fiSA,FALSE,Food Ice Cream & Frozen Yogurt,13,Golden Spoon Frozen Yogurt,4
dRXOYc7QX61GtTETiXEVJg,TRUE,Churches Religious Organizations,4,All Saints Catholic Newman Center,5
drZRZbvEB4M4M7pV7GYbUw,TRUE,Barbers Beauty & Spas,8,V's Barbershop,5
Ds5daIwC_cr_LcPhWx7f3g,TRUE,Hotels & Travel Event Planning & Services Hotels,7,Country Inn & Suites by CarlsonScottsdale,3.5
dsaE8qzCFAlMTJ64o77JKA,TRUE,Auto Repair Automotive Oil Change Stations,4,Cactus Auto Repair,3
DScAYRPPKaqt1NBkCbibHg,TRUE,Mexican Restaurants,8,Chipotle Mexican Grill,4.5
dsh91PoFIn_gHCFEM0okHw,FALSE,Food Health Markets Grocery Specialty Food,59,Sunflower Market,4
dshbS14z45mJooTv4vYA5Q,TRUE,Food Ice Cream & Frozen Yogurt,15,Yogurtology,4.5
dsMvINhoQbIQgSRTBv2B6g,TRUE,Seafood Restaurants American (New) Italian,60,Caffe Boa Ahwatukee,4
dSQh1Hx2BiSrYog4ad740A,TRUE,Food Coffee & Tea,22,Starbucks Coffee,4
dSrt1yGR3SUhvZvv1wyzrA,TRUE,Fast Food Restaurants,7,Arby's Roast Beef,3
Dsvx2LEC8jk9nuGsg1Kqhg,TRUE,Food Beer Wine & Spirits Grocery,32,Trader Joe's,4.5
dsWCKpbIN7W30pqfRJU0dg,TRUE,Chinese Restaurants,5,Big Wa,3
dt0z8feRxhQ6JEAWpLfukQ,TRUE,Reflexology Health & Medical,6,Long Zu Reflexology,4.5
DT6bZgApAKY0JE7McdUTyA,TRUE,Restaurants,6,Papa John's Pizza,2
dt6fDypVLgUqs_dKGsHhw,TRUE,Food Fast Food Restaurants,3,Sonic Drive In,4
dt6JlLvZuOFZ3TM3rI_L8w,TRUE,Food Grocery,3,Circle K Stores,3
Dt8RITU4OmTbRaKKlZm_Pg,TRUE,American (New) Food Stands Restaurants,9,Sunshine and Spice,4
DtEY4Zpi_BtPZgH8jFVA,TRUE,Food Farmers Market,6,Guadalupe Farmer's Market,4
DTFy9NuZBjBEd9Zcoo94g,TRUE,Departments of Motor Vehicles Public Services & Government,4,Motor Vehicle Division,3
DtLIpieZkaObkYKyPDsMw,FALSE,American (Traditional) Restaurants,4,The Gilbert SkyBox Sports Grill,3
DTRqKD7StoGVfRGKsow9Jw,TRUE,Sandwiches Restaurants,3,Subway,4
DttDhELFKdueDqFp45idHA,TRUE,Korean Sushi Bars Japanese Restaurants,15,Kiku Sushi,3.5
DtV0rsko9GRddicVuvZj4w,TRUE,Local Services Printing Services,3,Zymages,5
DU1bnGvnzZZK1pWSsc0qZw,TRUE,Beauty & Spas Nail Salons,5,Le Az Nails,4
DuaoskPAVBV55px_cwxIVw,TRUE,Chinese Restaurants,19,EZ Buffet,2.5
DUDr1kuGv6eh1_s2GWJVgw,TRUE,Sandwiches Restaurants,40,Potbelly Sandwich Shop,4
DUF5XeGsqpIT9whspDOJYg,TRUE,Shopping Jewelry,3,Brighton Jewelers,3.5
DuG1RkxEwpaBp0fBUjo6uA,TRUE,Mattresses Shopping Home & Garden,3,Sleep America,3.5
duHUQFn7KYbs1rPI4AOEQ,TRUE,TexMex Restaurants,95,Z'Tejas Southwestern Grill,3.5
dUi5Lg1Ay3HwK0p_ZaXNYg,TRUE,Barbeque Restaurants,50,Famous Dave's,4
dUJMmr6TFrHmiokijXiyUg,FALSE,Burgers Restaurants,3,Whataburger Restaurants,4
DuKKiPtghSrE4I7w1cyOTA,TRUE,Food Grocery,4,Safeway,3.5
DuL7M1TSylL8e8hwtYrMA,FALSE,Food Ice Cream & Frozen Yogurt,3,Cold Stone Creamery,2
dUPQl5AAXClWK6joJzynHw,TRUE,Auto Repair Automotive,3,Texaco Xpress Lube,5
DUUdXgLLEDOry_b7cEODQ,TRUE,Local Services Dry Cleaning & Laundry,4,Zest Dry Cleaners,4
DUvTVeE7K17340dlh9wtw,TRUE,Doctors Health & Medical Family Practice,4,Williams Magda MD,3
DUZyazpBziX1v3qGZz6PrQ,TRUE,Art Supplies Shopping Arts & Crafts,6,Mystic Paper,4.5
dv5gSsbRtTatsBRcKLq4Kg,TRUE,Arts & Entertainment Cinema,18,Gilbert Stadium Cinema,3.5
dvbxHO7tc7UbUMXieDc0_g,TRUE,Shopping Optometrists Health & Medical Eyewear & Opticians,3,Lawrence M Irene & Associates Optometrists,3.5
DVdrpdyIPinKBmraRjlPjw,TRUE,Department Stores Fashion Shopping,4,Ross Stores,2
dVdZTdXcz2WHp3NFXQuJA,TRUE,Chinese Restaurants,7,Panda Express,4
dVGzGuYPJH6cRihR2RloA,TRUE,Food Specialty Food,5,Squarz,4.5
DvNZtmkyNuAeImxjFtl_3Q,TRUE,Shopping Jewelry,3,Scottsdale Fine Jewelers,3.5
DvPslCtYj3Q5GnOgClyew,FALSE,Pizza Restaurants,7,Oggi's Pizza & Brewing Company,3
dvQxsFICv2HFMmQX8yI55w,TRUE,Thai Restaurants,6,Sala Thai,4.5
DVrZlgZAz23cd9UOuwt1Mw,TRUE,American (Traditional) Restaurants,8,Thirsty Camel @ The Phoenician,4.5
DVSNgV1DQjKteuKWLCiOEQ,TRUE,Food Ice Cream & Frozen Yogurt,33,Yo Love Frozen Yogurt,4
DvwlhTHRJUa_Bf1Qlz9lw,TRUE,Shopping Drugstores Beauty & Spas Food Convenience Stores Cosmetics & Beauty Supply,3,Walgreens,3.5
dVxKhvEAkz_rutvqOaCjjw,TRUE,Hotels & Travel Bed & Breakfast,5,Maricopa Manor,4.5
DVYTS0ZLO3ClAhMd99VYA,FALSE,American (Traditional) Restaurants,13,Chaka Chaka Urban Cuisine,4.5
dW0aTU2DcZI2FetaZXYsXg,TRUE,Shopping Home & Garden,29,Container Store,4.5
Dw4eZHZtxMHj6JsHIfx4Mw,TRUE,Veterinarians Pets,3,Apollo North Animal Hospital,5
dwfBwwdFmMfZZ06QwdhQ,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,4,Ulta Salon Cosmetics & Fragrance,2
DWFpar9CeOexuoAoa7XZBw,TRUE,Home Services Pool Cleaners,5,The Pool Steward,5
DwU7wQtSs3eftKs3QEEjw,TRUE,Burgers Fast Food Hot Dogs Restaurants,4,Wendy's Old Fashioned Hamburgers,2.5
dwUCKSSDhgnmLWQ6nr8CA,TRUE,Food Department Stores Grocery Fashion Shopping,3,Fry's Food Stores,3
DWvglLKvpKGyQOiVgGEPGQ,TRUE,Food Donuts,15,Bosa Donuts,4.5
DWyISlmBgg1kWryinUQXlA,TRUE,Local Services Carpet Cleaning,8,Sweettouch Carpet Cleaning,5
dX0Vv9SclSlDqQE0Z8nKkQ,TRUE,Food Automotive Convenience Stores Gas & Service Stations,3,Quick Trip,4.5
DXADDERHdunEdkwo9_t7gg,TRUE,Mexican Restaurants,13,Filiberto's,3.5
DXBPI8rR9f_IthOGPDWoIQ,TRUE,Mexican Restaurants,22,Manuel's Mexican Restaurant,4
DxmXiD9h2TYXbRm49ycwkw,TRUE,Food Grocery,9,Bashas' ,2.5
dxNWxLzBAoFV4MdtztCUFg,TRUE,Hair Salons Beauty & Spas,8,Great Clips For Hair,2.5
DXQdxIZzC0lrks3_VbGOw,TRUE,Tobacco Shops Shopping,3,Maduro Cigar Emporium,3.5
DxUnukNL27GOuwjnFGFKA,TRUE,Sushi Bars Japanese Restaurants,185,Hiro Sushi,4.5
dXYLjLRg_wrq5lbp3nkfuA,FALSE,Food Coffee & Tea,11,The Willow House,3
Dy2ppw0XH6KMkJOnZaPOdA,TRUE,Active Life Golf,7,Raven Golf Club At South Mountain,4
Dy8d1vPTTutHUaqfI58Lg,TRUE,Active Life Yoga Fitness & Instruction,13,The Madison Improvement Club,4
dyd81TK9jYWLt6UbMFWng,TRUE,American (New) Restaurants,50,Atlas Bistro,4.5
dYf5eX8oK5ughIeghqifRQ,TRUE,Burgers Fast Food Restaurants,8,McDonald's,2
dyFLHXzEEFzsBxOVWacsew,TRUE,Home Services Real Estate Apartments,5,Broadstone Ahwatukee Fairways,2
DYGy_lGzewe7UIPaJjT0hQ,TRUE,Health & Medical Dentists General Dentistry,8,Okun Dentistry,5
DYIB5861KIUfH5soVkP1Lg,TRUE,Automotive Gas & Service Stations,4,Superpumper,4
dykxQz0fdFitwrnBhgwNZg,TRUE,Shopping Office Equipment,4,Officemax,3
dYLlSj_SWwHg1aA3Km061w,TRUE,Breakfast & Brunch Diners Restaurants,45,Hoosier Cafe,3.5
dYZ9YiA1JYlFoulyorXSQ,TRUE,Sandwiches Restaurants,28,Which Wich,4.5
dZ7915FdAKPJZQJwJDSVA,FALSE,Food Coffee & Tea,41,Bunna Coffee,4
Dz7swOgFookL89Y_MaQA,TRUE,Asian Fusion Restaurants,47,Pei Wei Asian Market,2.5
dZb1V8knqTUT1oNKZAl1Q,TRUE,Active Life Yoga Trainers Fitness & Instruction,15,Bikram Yoga Institute,3.5
dZb_YeZGUWlYNdnOXRYg,TRUE,Fast Food Sandwiches Restaurants,9,Subway,3.5
DzHXDDT4QoEX847MEAFYiQ,TRUE,Veterinarians Pets,5,Faust Animal Hospital,5
dzncF6n6MHJLXUo4_J6eig,TRUE,Barbeque Restaurants,25,Allison's Texas BBQ,4
dZpCzo4cbwLITa1aSfXoQ,TRUE,Pet Services Pet Stores Pets,5,PetSmart,4
dzSPa5kkpQIRjMOHvDUF_Q,TRUE,Bakeries Food Sandwiches Restaurants,24,Paradise Bakery & Cafe,3.5
DZZQhoOWmTcJi2iSBscVg,TRUE,Barbers Beauty & Spas,3,Gentleman Joe's Barber Shop,3.5
d_8bMNQd0mesbEUeq1U2kQ,TRUE,Pakistani Indian Buffets Restaurants,47,Star of India,4
d_B84CIeaUEUbN41_txdQ,TRUE,Food Ice Cream & Frozen Yogurt,3,Maggie Moo & Ice Cream & Creamery,2
D_dR8uUXQ_8xuUDkmnisCQ,TRUE,Seafood Steakhouses Restaurants,5,Bogey's Steak & Seafood,3.5
d_f2yIJ8mkRXD_BnQyA7A,TRUE,Food Specialty Food Fruits & Veggies,5,Orange Patch Too,4.5
d_I2nyM2Wlc_g6aWTdAkIQ,TRUE,Pizza Restaurants,5,Pizza Hut,4
d_PpdEoa0ZR46ShX4mfdSg,TRUE,Hair Salons Beauty & Spas,4,Aspire Salon & Spa Inc,4
d_PxwGvQz9dQ3kHrLKzAA,TRUE,Veterinarians Pets,5,Apollo Animal Hospital,4
D_vNewqgK7XIdoxVhAvRow,TRUE,Beauty & Spas Nail Salons,3,Nail 09,2
D_VXbq6sCuqXuBbdPo9zpA,TRUE,Italian Pizza Restaurants,28,Best of Italy  Pizza & Subs,3
eU3s4nPAR0OK4RprleF4g,TRUE,Food Coffee & Tea,9,Starbucks,3
EZ2MBnOeZx4mSn6O1hfJg,TRUE,Beauty & Spas Nail Salons,4,Bien Nails,3
E0365VMez3Z52gHcozi7XA,TRUE,Sporting Goods Fashion Shopping Shoe Stores Sports Wear,29,Road Runner Sports,3.5
e0BvLvKxGiGV_pTT7vwcg,TRUE,Doctors Ear Nose & Throat Health & Medical Cosmetic Surgeons,8,Entegrity Ear Nose & Throat Specialists,3
E0DwaRvT_QlMwBU679xSCA,TRUE,Food Specialty Food Candy Stores,12,My Popcorn Kitchen,4.5
E0e5kYVuaLdFcJhC2ckeA,TRUE,Active Life Parks,3,Patriot's Square Park,1
E0f8jFeNaL8ARGvq3apVA,TRUE,Bakeries Food Sandwiches Restaurants,37,Paradise Bakery & Cafe,4
E0fZHHInMb6xscHDrPlh4Q,FALSE,American (Traditional) GlutenFree Vegan Restaurants,19,The Art Of Soup,3.5
E0Gi93pSbrJVnQcV8JE8RQ,FALSE,Burgers Restaurants Pizza Italian,6,Red Tomato,3.5
E0iWLkCh25A05z4_MdQwg,TRUE,Active Life Tennis,6,Paseo Racquet Center,4
e0Or6HYHL03y7IHl0itIOw,TRUE,Photographers Event Planning & Services,7,MelonFishPhoto Photography,5
E0sGLFpYJoanfCXUAbHhMw,TRUE,Books Mags Music & Video Shopping Bookstores,3,Devotion Christian Store,4.5
e0sHWHX_GxlhHIrHXbiQgg,TRUE,Shopping,6,Francesca's Collections,4.5
e0vubCKi8KD8zC2C6FdbuQ,TRUE,Bars American (Traditional) Burgers Nightlife Sports Bars Restaurants,29,Islands Restaurant,4
e0wJd1deF4WletBC7nBgQ,TRUE,Tires Automotive,6,Discount Tire Company,3
e0XVRxsT6VrA3rPl_83aQ,TRUE,Pet Services Dog Walkers Pet Boarding/Pet Sitting Pets,3,Home Sweet Home Pet Sitting,5
e10J4FIeeMEntDLoPqgMgw,TRUE,Local Services Pest Control,4,Legacy Pest Control,3
E13puj01cJq7X5gNU7kVWQ,TRUE,Banks & Credit Unions Financial Services,3,Compass Bank,2.5
E1Pbi0RWfaeAaRXjBIX8Aw,TRUE,Chicken Wings Restaurants,13,Wingstop,3
e1tp__wBdtu8plOM_A43EA,TRUE,Security Systems Home Services,3,Bonds Alarm Company,3.5
e1TRaM2GZq8qBFogZaNklw,TRUE,,27,Nordstrom,3.5
E28ht8IEiO6FZbKktSo0Xw,TRUE,Seafood American (New) Hawaiian Restaurants,91,Tommy Bahama Restaurant & Bar  Scottsdale,3.5
e2BmliYf0cP7sDzL4miYw,TRUE,Veterinarians Pets,4,Dobson Ranch Animal Hospital,5
E2BMYajnI3USNpABFdBn6Q,TRUE,Mexican Restaurants,16,Macayo's Mexican Kitchen,3.5
E2F25cRcYf_bWtvbCht0EQ,TRUE,Food Desserts,59,Fairytale Brownies,4
e2nS1yrhTKqQ7yCohmaDEg,TRUE,Health & Medical Dentists,3,DC Dental Group,5
e2QFhfsr33DpcgCXeKPEEA,TRUE,Beauty & Spas Health & Medical Medical Spas,4,Fifth Avenue Aesthetics,5
e34tIpveepWkpvOuv_boqw,TRUE,Restaurants French Italian,126,Centurion,4
e3izESeW0BUx0s96FdSLag,TRUE,Wine Bars Bars Restaurants Nightlife Italian,79,Va Bene,4
E3RjJH45EX6rHYDs0TYSRA,TRUE,Mexican Nightlife Restaurants,90,Valle Luna,3.5
E3UDblz_KgC6Gfftk6ZScA,TRUE,Auto Repair Automotive,4,Premier Automotive Inc,5
E3vrsYkHZ1kXKgxPSS8oEg,TRUE,Mexican Restaurants,11,Pedritos Mexican Food,4
e48VRt7HsDr9GEcoCjPwA,TRUE,Bakeries Food Sandwiches Restaurants,5,Paradise Bakery,3.5
e48Wa4YqFaMjMmN9iZ2G5Q,TRUE,Food Coffee & Tea,6,Starbucks Coffee,4
E4b5OC_6mZ0V7B6Nyjncsg,TRUE,Vietnamese Thai Asian Fusion Chinese Restaurants,76,Tottie's Asian Fusion,4
e4eERbHNzNd9LKOXrjMnHg,TRUE,Arts & Crafts Shopping Fabric Stores,3,Home Fabrics,2.5
E4fsijuAlC_jhhM4i8q_Ew,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,3,Ulta Salon Cosmetics & Fragrance,4.5
E4KKFmUsWzgvpPISdi1BQ,TRUE,American (Traditional) Restaurants,31,Ruby Tuesday,3.5
E4Q78EG6f2aRv7zGQLuAg,TRUE,Bars Nightlife Lounges,4,J Chew & Company,3
e4Tb9YEpydhjqhnUh8uhUw,TRUE,Building Supplies Home Services,7,The Home Depot,3.5
