business_id,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
AryNioF9fxl8RYGiIE7fSA,230,229,247,274,257,112,92
aS3B7B2CgaJMJ4kJ2RtxBw,4,2,0,2,6,4,4
AsCm9nAZ1miSNiZXnZla6w,2,1,2,2,1,5,5
asebFFgabg_lfoNpGJHZlQ,7,7,14,12,12,11,1
AsMfkmXpzUyVmlIEEEOkeg,0,3,1,1,0,0,1
ASNxwg9dD4_F4H1uNN2KQ,0,2,1,0,0,1,0
AsSCv0q_BWqIe3mX2JqsOQ,14,13,16,16,21,23,27
ASsdxZQCYX39MwkNazB8bA,0,0,2,0,0,5,1
aSW8Duiz8mupVU8XNlZlw,2,1,1,2,1,3,2
AsX6ECbV83zGJLUVMre9w,10,14,10,8,13,16,12
At8s2nEl6ms75r7JF7VJWg,2,5,8,4,2,0,0
AtcthKiiImxkZAm3w8ACzA,3,1,1,1,0,1,3
aTdhE6wDTRERgJZ0cacTqg,1,4,2,2,2,1,2
ATeF8pmKd50Xx6Nkd_BsXw,1,0,8,4,2,3,1
ATnqWRvN4OUK97M_68Ipxw,12,22,17,16,22,38,19
AtoMSHZlO7kxHRBdioMtA,2,5,3,2,2,5,16
aTUHVjsSH7YLV_wD3i4Lsw,4,6,4,12,5,3,6
Au5FtaWtIH33BzEhGcqFw,6,2,2,3,8,16,12
auA1XPJiZ8ZjSaGNffQrbQ,1,1,1,2,3,7,4
auDLpNQwmWUdcHRnNYltA,3,4,4,8,0,8,8
AuGGWt7dV11fRBl_LPQGwg,1,7,8,7,6,9,0
AuMz7XGkjLcIUurp_AD51w,8,7,8,7,21,70,12
auX4F4LPbyPklwEp5YQ79A,17,13,15,12,15,15,5
aV4g1yMKv75FZGWs4a_2Bw,1,0,0,1,1,2,0
AvaV8EHR0m06uiNxikJabg,5,4,5,5,4,5,2
aVBebzA7D9DpQJbiCxQNg,0,0,2,1,1,5,1
avfiJjDXbajp1LAGJj9AVQ,18,16,17,15,13,18,8
Avg7PU8_DBm0KfJ2t2lTzw,5,3,1,2,8,9,4
avhNXYkbGmTpUMDGwimvg,3,1,1,0,3,1,4
aVpk6sNN96kOuXRP8gpgLQ,5,4,5,2,3,1,0
AVQMHeyByhkkYEeDbH9HbQ,3,7,7,3,8,10,11
AvuWSAwTGWtW5zoDpJLUQ,1,11,13,12,15,22,1
avvNnkpGpGIS2CClsduXA,1,0,4,7,3,2,3
AW1uq13zFslTBoD6vL99Bw,8,7,10,12,16,15,0
aWbvOOOhlRIVXBansfLdEQ,2,3,3,4,5,7,2
AWDxCH9JdVe83FdDSrd6ug,2,1,1,2,1,0,0
awJTMRbRbrLRZirPe2DXJA,1,0,1,0,1,0,1
awMNRQ7CrvvW2VkHUGUbjg,6,7,6,4,12,5,10
aWMxTWSEqBvH2KhdGPLibQ,6,4,10,5,10,11,8
Awqx7Ek8J92zNbEsw0rCA,0,1,0,2,3,4,3
awsZaKtqvHz46I_vU0XK8Q,1,0,0,0,0,2,0
awT0OaO_dX9zGJly6wGFaw,15,13,13,11,10,8,4
Ax11wypFudujeU9nejQbw,2,18,94,22,59,171,1
aX2Js7hZBhBAzc8LeRs55w,2,1,1,2,2,1,1
AX8lx9wHNYT45lyd7pxaYw,4,13,5,9,17,16,1
axE3XDEO5VfY4OztDich4Q,1,0,0,2,0,2,1
axGWZgwzqpL69EznZBH_rg,0,0,1,4,0,4,0
AXixlciaDB5jo2NMZmSKoA,1,4,7,4,10,13,22
axNlxFkTSFqivM_k36k0BA,8,5,12,6,13,23,8
AXok1a8w0gNhdrWZ7L633g,18,17,16,15,29,32,18
aXRtJioBYidoHdS2GTTKhA,7,10,24,12,13,27,0
AxyWLgtC_MR8Y8i8YqtWHg,0,1,1,1,0,5,1
AxZgodWsnWgBTNSALH4yg,0,0,0,1,2,2,1
Ay840nDkj5qfHTAKSrb1Sw,8,13,2,2,5,3,19
AydLCqa6veiY7uYEczEGg,7,4,10,10,8,18,7
aYmXYxN_jiWI9mc9wyLkQQ,1,1,1,1,3,3,0
aypHOzoNA6CImyiHVpo65g,5,1,1,6,2,8,2
AYPTLvxlCw2euajnglksTA,2,2,3,3,3,1,1
ayPvmIg5fIU0DNxXmWHcAQ,1,0,0,0,2,0,0
ayTBDjxS7TH4maWKBiAFw,5,2,3,10,5,3,0
AyvyWENKpPBOFnFFkZuAyQ,11,9,10,9,12,27,19
AYy4JyMedIRIzTYzq6Ks_w,2,2,3,2,8,12,6
az63c_MoXG_Xs73Ocg0Ew,5,4,3,5,5,2,1
Az69nueCy94SVKkWaNNR0Q,10,7,15,14,36,35,31
AZAd_Zhv4UiJZ1x2FRPqIA,1,1,3,1,4,6,4
azBHKHqif0NXO3xcALo5VQ,11,9,11,4,2,2,5
AzBiUsP_TvPGhENEYuaqlQ,1,2,1,1,0,1,0
aZFxdrDmfO10e3k2LNNFPw,1,2,2,1,1,3,1
azLb_kP6VHKSF0dMTfc3rA,12,10,14,10,9,12,16
AzNeM25QvywYU92ubDKgdQ,0,1,1,0,2,1,2
AzNRSPu8LcsedsfZ694uCw,1,0,2,1,1,0,0
AZq_SBJsqsleJkQCksYsjg,10,15,17,24,18,46,15
AZrHgTEzuwrki9eBGjWBIg,1,0,2,0,1,1,0
azUslwP4aD4EwN8J3QdnLQ,19,13,11,11,16,31,21
b6GC5VpE3tHZTcWmZynfg,0,0,2,0,1,2,0
BFG89Jw729_i5rfA7FT7A,7,12,14,20,11,19,12
bL51EaGdkkqOAIGsxmBEA,7,9,8,17,17,37,53
B0gzu6SbngM6bRH69jV0Iw,6,8,4,2,10,8,6
B0HRw0HaG2_NpfaDJgXR5A,0,0,1,2,3,4,0
b0XSFuuhNZ70x6ikR3C5A,12,8,18,15,11,13,13
B0zWhoktQ05XWjTMICqfSw,6,9,11,9,16,43,15
b1d8nKDgizi3K8Jw6llksw,29,29,25,24,19,28,29
b1rF_Y3xbdPwP_z9NHFMjQ,5,5,4,3,10,11,17
B30hnkwVSxvtem09QLgHiw,8,2,3,4,4,4,4
B3dFJHoOTAy4s5vXGX4SRQ,0,1,0,1,1,3,1
b3MaC7nWia6uYvJrP8iu1w,2,9,168,15,84,288,4
b3mfNkad2uxdlKLrS3hDCg,8,6,11,7,26,21,14
B3ojLeanz0CKbSVCgKA1HA,18,17,11,8,13,9,11
b4AixXXZenN1776yDI8BQg,3,2,5,5,8,10,5
b4hI0x_vgagZyF_DOqCLA,0,0,1,3,1,2,1
B4xI73kEOfBPeoo4LTVC9w,0,1,1,1,1,0,1
B54ozdLlH5ozkwnweskhYg,28,28,22,23,27,16,18
b5cEoKR8iQliqyT2_O0LQ,73,77,67,99,159,142,133
B5hhRbxDIADGbFaQIEWag,0,2,3,5,0,0,5
b5sP47L2NiBXqbsiOnR7cw,1,1,0,0,1,0,3
b6LZ_ZWMbM7J9foWyxo3aA,1,0,0,1,1,1,3
B6sT5YGBYB9KfhkiZtzQ4A,1,3,2,3,1,6,1
b71zOz2yaQZ7JUHqHLAlA,1,4,3,1,3,1,1
b78Cnqgeb4GoHqPobBXsjw,277,235,266,212,184,192,126
B7EeTzoGOJFwyz7FPUsVIg,0,2,1,8,5,2,0
b7GM0x9zZU5gq1aXErUf7Q,1,0,1,0,0,1,1
b8olDL4gMsQXBT1NqBkhWg,0,2,1,0,1,3,1
b8S6T3wudvaj2OL3FxG02w,2,1,2,2,1,0,0
b93AyfRDgrQ8v2o6LCdy5A,1,0,0,2,1,2,0
b9dv7Q0A8XcJ44zzTDJeYw,19,8,11,12,11,12,12
b9jxkzT7viHT6GM0y3nIw,7,16,6,7,21,37,19
b9oQ3GnRPyBST8J0OMGuoA,4,4,1,2,2,4,3
b9svM7RoDUAVnzjFBmf3Ow,27,38,40,40,42,20,11
bACj6N9TEMlDlOh2aAnUw,178,164,147,209,227,153,217
BAKRDK_sZkB06jKWz9hVg,13,10,16,10,20,28,23
bAkVxrXzYO3772VF6o0_cA,4,5,3,9,10,4,5
BB0aw3kk1r60yTU2O51Ysg,39,30,28,34,38,81,67
bb0ND1Y4bZ2lncm7Zx3OwQ,5,7,7,9,9,12,14
bbi76L0uvQRrno57Qjpaw,1,1,1,1,2,4,0
bBIoPEjOuqma1lfKln8F0A,3,2,2,1,2,7,9
bbiVlPmRaK_gjzE77x_jA,2,4,7,0,8,0,0
bBjBTLRk0jxEySjixSFUkw,3,8,5,5,1,13,3
BbjtUK0_FeBW_dlgWTfQMA,0,0,0,10,0,4,0
BblCFCBYOJxUtbvMDXuTQ,4,4,1,5,9,6,5
BBPkwpj9kSeDuy0uOwWHJA,6,6,12,7,11,10,2
BbsiNNh2FNbU2fHIgAOk2A,0,0,0,0,1,1,1
BBt7Mx9CbhTxJo88QGuErw,2,0,1,2,4,0,1
bclEwGVAsUrXkJhtYQ,17,30,43,54,79,65,52
BcwhgNf9N1VdcxAqfpjGA,1,2,2,3,11,14,5
Bc4DoKgrKCtCuN0O5He3A,29,44,58,44,69,148,97
bcBMAa0UQpNLFvvdZ4dxtQ,3,14,27,18,27,75,34
BcBxTyj09Wuw0KA1QvKTA,1,12,16,24,44,45,8
bCdHOMlj81oj8uPGBCZxWg,2,2,3,1,3,4,1
bCibx5zOsZhAP6Ts5VaBsA,1,2,0,0,1,0,0
BcRb2bBN9pGdV8Ef5dKUA,35,23,13,31,24,26,24
BCsYkzqxGY_xmi5q_ayFDw,3,5,6,3,5,5,0
BD74uSwDe175zEqfppDRvg,39,39,36,40,49,50,39
bdGLua8IsX1YxRLqtDLixA,0,0,2,1,2,1,2
bDR6kF5Aw9guBkaahSAchw,11,9,6,6,18,35,61
bDSqqGGzbglvJ0HkIW5j4Q,11,2,2,1,13,10,1
BdSYBHmH0BCCv47mOOS0g,12,10,9,13,10,19,6
bDtXbXItjJSZ6oo3SnWKhw,1,0,2,4,4,4,1
BEdexiAWxZXf_vutJEaPQ,9,10,11,11,6,13,16
BeFfCEwVRn9tDlqsiD6jvg,0,1,0,1,1,2,2
bEGEVhL86L2dwSqAWhfw,11,10,7,14,18,44,19
bELgiEQ3AqeVJLwguQkA,5,3,4,5,7,5,1
bEQjf7c9qkNWgXvriSGZw,11,13,7,11,11,24,22
BESmHlmMm34_EefL8X9fQ,11,11,10,21,33,31,35
BeZGAPi2_4eOczAAyu7SPw,0,0,4,2,2,0,0
BF0XhsT8mEv6gpxru_8Syg,2,7,3,4,2,2,6
bF7KQ6AQK5rBS7aOFKtlWg,32,28,16,10,19,27,16
bfAw_HcpGGXqJPt8KBvaw,0,0,0,1,0,1,1
BFBDSPDUhF5U_d1bKaxWiw,3,0,3,2,5,4,4
bfDQai9X59uWKXgP0t6rA,11,17,22,38,39,32,28
BFIrWHn47eRTykYnzJVRIw,9,7,10,4,6,5,0
bfLg7K6yIRWMzb6eAu1o_A,0,1,1,0,1,4,1
bFm1ZmXPg0CVsc97sej_tQ,5,5,3,5,1,2,2
bFmzWmaU6hBn4J0gzkiQGw,2,0,0,0,1,0,1
BFNxp4o6gJEO5PjD13PFKw,23,35,38,22,47,75,66
bfQKb4mgP2hk_5MeX7WAQA,5,9,11,8,14,6,7
bfrjf244fMcEAduT2aZuQ,0,0,0,2,3,3,2
bFvqYJhVQ3BQIMSVnQdVNA,2,1,0,3,1,2,1
bFYSlmpgG2z7v0AvRbqmlA,1,1,0,1,0,0,0
BFZHdg2TRrgw56CyqkSryA,42,30,42,37,54,59,38
bgsBHAHkZCpgVzEb4dJZg,2,0,0,1,0,0,0
bgipXs1CRQ8OBLXc4TBdjA,0,2,2,0,0,11,8
bGlhPmU4aJssBOy7_RwD6Q,2,3,5,7,4,3,0
bgTB6MgdVQssXhkNJ7qIfw,29,40,50,61,87,63,42
bGYQiDTdpTc_ok7cYsZzoA,1,2,3,5,1,25,11
bgZ78hsk97_ejxDeOEO8FA,1,2,0,5,2,5,0
bHasNf9nAQPGZTRL9T9vMg,7,7,2,10,1,4,3
BHm6wkXpcxek4_ChNFhf4Q,6,3,5,7,6,4,11
BHOfGUAwwwpkVeO_GRRQuQ,4,2,4,1,2,3,0
BhpK8QOwmisFhiTSMLXJA,2,6,3,1,21,4,3
bHSpI3nPqAj2SdmRyOOOQ,0,2,1,3,0,0,1
bhtt6q5W4oidpWz9skvJw,2,1,2,2,4,1,0
bi6apT3nATO62dj8dTTGmA,7,2,8,5,3,14,8
BicQSnGZnY_yuGEDkhVfnA,8,4,1,13,3,3,5
bILRipOyHKDZjCaQXpw0SQ,27,18,15,19,63,81,92
BINYfrtGp3A4w0d5E7kbYw,11,20,20,17,37,41,17
bIOEv4Gc49SiFhYedmN7aA,27,20,16,22,23,30,9
BIYvJTxDQQdwMEBh4Ltw4A,10,4,7,4,9,28,15
bJB4GG_DASDIErjRdRhQWw,11,4,6,3,6,3,4
BJBzsvaCQ2mo8CWfQ1jPiA,2,2,2,1,2,2,7
BJfjd8oEMW_zq8KTkixyig,12,17,21,42,38,45,23
Bjl0Y7U3pIGtx23fQduA4w,0,0,1,4,3,0,1
Bjt3rB73dvSDe1XEPEWc6w,57,47,57,60,64,35,39
Bjt7NXtHXrkouykinzOJgg,0,1,1,1,11,6,4
bjUH01t834CVg0Yl0CLWQ,9,10,11,10,23,12,12
BjznUPL2h5vOkPHsnF40w,5,5,5,2,7,10,19
BK51tV_XtCm3UHwRVyCuqQ,1,0,1,0,7,4,3
bkB1uosYeTauWO7yWJZ2Gg,0,1,0,0,2,1,0
BKEvR0umqWp7q8_q4hTpWQ,3,3,3,5,4,16,13
bkPIVGLfmJO2LggSnBtTDQ,56,58,58,60,44,101,120
BkYxa8qSaAWBUV8m82UPKw,12,3,4,5,3,5,13
BKZnsu0fHZ5sa_3UjxU3Jw,6,3,2,6,0,2,3
BlHIAirr0rUNzX767hT4A,10,15,8,13,5,10,5
bL2fxmltCQA3QHMOWzXtHQ,4,9,7,11,12,6,11
BL3SqCfSJuDTNDR9_b9NdQ,3,13,5,10,14,22,14
Bl4ez1M0FVN6WKhD9QFNRQ,3,5,1,3,5,3,2
Bl5tTS0Tie3dWA2hWn53Jw,0,1,4,1,1,2,1
bL7rtIwY8afapAAfSsUNrw,9,7,7,15,6,12,5
bLbZRs9Kcy1aXsdRWYJIgg,1,0,2,0,1,1,1
BlEJLTv1jrM58EYJZ8VXow,6,6,9,13,6,2,4
bLFeZ84rAJdflY1Hu60_vw,3,0,3,2,2,2,3
BLgkoO4MKq00V2o9jOf5zw,31,26,36,44,43,50,37
BLHR4o5R4uTuRV0uYCOjg,3,3,3,3,2,0,0
bLk3tgJHryMAIQVcTtXcQ,1,1,0,0,0,0,1
Blp1eXpODvbuP09gFIKrw,2,5,4,5,3,8,10
bLPTtVgxxlDMUDp5AKPINA,0,1,1,2,3,2,0
BluXDgvhSEMmvyjTiegWoQ,5,5,7,3,1,1,1
blx7zxfY7Xq4bbj33IQv1g,0,1,0,0,0,2,0
BM0dgPJMBMmcmO9PVCJfQ,5,6,8,11,3,11,14
Bm2PBs_AZEtx93zdtwqUJA,23,22,31,27,23,28,2
bMAjZwWjTXQhDvtJGEV2_Q,1,0,1,1,2,4,3
BmElzV6FNKvt2R7rI_gfvQ,0,1,0,5,5,10,2
bmePFvYkAIa3FPIMfhDDMw,0,0,1,1,9,4,1
BmHdO6R4AcacBPUhzGdTmw,3,2,0,0,2,0,3
bMqkyZZzfJ3CnmrgGBjJGg,1,1,2,4,0,1,2
bmsS7NgF6uYFkmoUaJuh_g,0,4,4,4,5,1,3
bmtANWh8OrABQflXwI0xA,18,27,28,18,48,53,26
bMXy1shPt1M4_WGzqVLDw,3,6,7,5,0,9,2
bN2Gn_fZuSUhxvKUGrW3zw,76,75,69,56,60,44,31
BN5gV0OfIZQbQ7PXv4tG0w,2,1,1,0,3,2,0
BnaUTHD1ZmgIuYtzjDlXqA,0,0,0,0,2,3,0
BNgGGj2A_B378GYd6dcm1Q,1,2,1,0,0,0,0
bNGR0iQTx8hXRmQv4hV5gw,8,5,10,10,9,13,7
BNkSxRUCRAIYV_OZK5T1zA,14,7,13,11,13,25,22
bNmsfLXaKKcDigEMidEcGg,0,0,0,1,0,3,0
BNOFxq6AAXamgLw_tzbe7Q,9,9,10,9,7,1,0
bNoNEiN9FROIf9KQr25Lw,0,1,1,0,1,0,0
BNTw6sX6fDWepmyY1FeDA,6,5,10,3,11,16,34
bNuPVXtfyLE6A1qv9bDcA,2,2,1,3,10,12,1
BnVJmCTNrO8ZtbC1vkv9Zg,3,6,4,2,1,3,2
BNz5p488useb6HszpEUUVQ,33,31,34,33,34,26,34
bN_aQM1HhJdZkpBlewBjzQ,0,1,0,0,3,0,1
bOWvOxfPzNbwSD87KuiBQ,0,0,1,1,1,1,0
bO2rQLEntQLcg675LjEqaA,11,4,8,8,16,8,14
BO41AXSq4utrICj0uEpnA,3,2,1,2,3,2,3
bo7pxmvcRlZURzhfmIL4zw,0,2,2,1,3,2,0
bOB11LVavtN9PWTNwR52Tw,26,118,29,47,66,48,41
BojnLUPz5IzZKyQocGc7uw,1,3,4,1,5,6,1
BOpzxHBVONZ414dHGvOLpg,2,2,4,1,9,10,12
BoQug9uv6wc3LyGU_IbbA,3,3,3,2,9,12,4
bOslCFXGbsTZKFzAvS8KQ,7,7,6,13,13,6,1
BoV9_xgEbINBpNAk55Gn0w,15,14,12,6,13,7,3
bOWm_Du7AN2j1Mdti38lcg,3,7,3,0,5,3,1
boxO5rTwArJqyjOQyBYxcg,10,10,17,11,16,8,5
BO_TJFFJyXu8i2rW83hG3g,8,6,5,6,11,15,7
bp8vXJflCf8e96z8sTJSHQ,10,4,9,3,4,10,0
bpdnJhDpayxT1m6feghsAA,2,3,6,4,7,8,11
BPi1Q5wX0_o5VlO_XRyYuQ,8,14,17,12,17,26,0
bpPVn4nF8YR40BjhO6YP1w,1,1,0,3,4,5,3
BpSLpzq_NRYghGSsb10G3A,65,49,34,53,84,88,51
bpYPGPg9y8epOYP_jJlc4g,2,1,1,4,2,3,3
BQ0DSBD_xk441ESKonwjfw,1,3,0,1,0,1,1
bQ1s5pqX_UVWVQk4e9rAg,8,16,11,10,13,14,9
BQ5SOijC2WUEc_ySFfHwA,0,1,0,2,2,1,0
bqktAhYfTOXp8lNwghu1BQ,0,3,3,4,1,0,2
BQOLVEsUCPM4yJcNkTO2VQ,0,5,5,5,6,4,3
BQSRyn8C_nPzOgCtgQdTQ,3,3,1,0,0,3,2
BQZXVris6SgxAvwuxw1ASw,1,3,0,0,2,5,3
Br_G9WrRlBWyEAuN0TXDw,7,11,5,9,11,8,7
BRaQrgYVR17bd_zrwNSlQ,0,1,2,1,3,3,2
brDiv7CufBg4bdFfPBY8Fg,7,5,7,14,15,26,11
BRhKD4BEMg6NagsD3z0YA,39,39,35,54,71,68,47
bRk44ShCT0osos1xaTRyA,9,18,7,5,12,19,17
BRRsceFQSpAKeULJzVDbw,14,11,9,7,12,14,7
BrTeICW0znNrZRFO60wuBA,0,1,1,0,1,0,0
BrZnLTAxvIFb23ntpWCAQ,0,3,1,1,3,7,12
bS2iENqr03NA7HcON3ujg,0,0,0,2,7,0,1
bsEJKduEgoBhNNNHO4ZHEw,3,0,3,1,6,6,4
BsFPDqQjt8AajSN4s7brg,2,2,5,1,0,0,0
bSFuJDDTj6BeKypgBNFBGg,9,8,13,11,4,5,2
BSGcS1EWEkGP2LS1nOZGPA,0,0,0,2,0,1,1
Bsgzs2wyw04yT_VeKMHwQ,2,3,1,0,1,3,2
BT2Vls7h6sWrCKa5gGXbKg,8,10,2,6,8,11,5
bT3WuLtlyDznhjJnxZbg,1,1,0,1,1,3,3
bT5sByMCq5u4HC6Fz4Zp1Q,1,0,0,1,2,3,0
BT7F6_b2AliZpOiuXy9iAA,2,3,3,5,2,12,6
bTd2Z_ITOufvGySokmHfwg,0,0,1,0,1,1,4
btJrttmOwNAHfIZqLF25A,3,5,5,4,3,4,3
BtKwRZRMyTIi9BRFk75sQ,18,26,10,26,27,17,20
btlVeAeHKq287Ux6SrUwdw,21,15,17,21,36,31,27
bts6jVczHJuWzpT8Y26UsQ,27,34,20,25,43,34,27
BtX9mA5dYDzULGVPC4IA,3,11,9,12,10,14,10
bU1ShcSD6obWRDqyuIG4w,1,1,1,3,2,5,2
bU4ZRr07Y6DFayPK3kKFsw,0,2,2,3,3,4,2
BUEqKdb4L5_bR7lIOe1SUA,2,0,1,1,2,1,0
Bui7TEFaPwuZtW5QQg2oFQ,2,2,4,2,8,2,1
BUL_RnfnXoOhMYvLUYJn7w,0,0,0,0,2,6,1
Bv3g9R5wUevZPP0jzihqg,1,1,1,0,0,1,1
BvbByaAkIfSYfcX9P5zPgw,0,0,0,0,1,4,0
bVhIs14KgRzyR8umVL1CRQ,8,10,12,25,21,23,20
bvLYyRiXFjHxSmARAxjj3A,3,1,2,2,4,6,3
BVo6wBuFwPH3QVqs8JEDQ,4,2,3,1,4,4,0
bvqgIsw8lrhmY2AIbzorOw,5,5,7,5,11,9,8
BVQnDNDIyZJH9Ik8qogatg,35,32,21,28,87,157,111
bVRoCoXu2jIyqbZRT_isWw,11,14,8,10,12,13,10
BVtHYiNpte5Ldk1gMO0fEg,2,0,2,3,5,3,2
bVwBS5FQY8JYJj0GVHow,9,14,12,24,18,60,12
BW64ad2ikPu8M48nV69wQ,12,21,16,12,21,13,14
BW9GH6_h_RJfpz8JYwFdw,2,7,2,7,12,2,1
BWHWlMbbfW2uuuZpmkWItg,5,12,12,13,6,5,7
BWTF6pUy7pptYNTfQVBiiQ,2,1,2,1,2,3,3
BWYQQPXmy90Vr1D_wahfmQ,0,0,1,0,1,3,0
bx5Yc7_E8wz3Lahpq88mQ,6,4,9,3,3,10,2
bxEd1ust_wI0BrHLnEy0Q,2,5,3,3,16,20,14
bxgS6_HLquEvdCIyQxLefA,2,3,6,2,4,7,6
BxHjpaA2PQlhdmB54vvTA,1,0,0,1,1,3,6
BXnIedddKEcfuDAm4_7yXQ,1,0,0,0,1,3,1
bxpzP73A7gauvxFEyd_8xA,0,1,1,0,2,1,0
BxSRfXVMdbQRCJqXVZRtQ,0,0,0,0,1,2,0
bxuKrGz1C4kXm_kjILdfAA,17,26,17,16,21,27,15
bXXVRau9ySLcZVkjaAOBIw,4,3,2,5,8,4,5
BxyRJg6REAXf7gVWt80cw,0,1,1,0,0,3,0
byFWmwlVSmUjAmM6NZYvw,23,26,33,39,48,28,52
bygCmRIxMiLjs66Qf3whSA,7,10,7,7,14,15,8
byhwHi0lhYdyY5kSpuqoaQ,70,35,55,20,68,41,31
bYR4hzpdsIALi5aJ12Ul5w,0,1,1,2,0,2,1
BZ5Fqx0dTwZgnLzCcMyJaQ,8,10,14,8,4,0,0
BZ841OH1n3Ng4CEn7iB6_Q,0,0,0,0,2,2,2
bzDs0u8Iz231QVdIQWkrA,48,46,44,63,91,95,76
bZivzFTkkjNtUBSuMhoCtg,61,37,47,49,74,61,35
bZkRR9BnwEsb1ql7WPJg,18,15,9,21,11,25,36
BZqn7i_ZMJ1QrxCyjFZSw,1,1,0,2,1,0,0
bzXDUQ5Odzx5WZNoSoANg,4,8,3,12,21,8,5
bZyUy0SBJEfea9RCuXTRA,6,2,4,9,8,13,13
bZzqsFtCGi0Z7ULZhtOhOA,2,2,0,0,2,1,0
BZZXAwQkFMMC1dMfkzGLjA,2,0,2,2,1,0,0
b_1rrImZ7Nqjh0YV6JTfA,3,2,5,8,10,5,4
B_1LLEKSddI0hvOuB6S6VQ,1,0,3,2,4,2,0
B_Ea839qdvPWa07YnpeIrg,5,2,8,3,4,12,10
B_fVPPUxw0TA9TfT5NB5AQ,1,0,0,3,1,2,0
b_i5IvnPAv8Supc3p_e2Cw,37,15,34,47,18,35,14
B_ypA9Ap843_rAOEgq9vLA,6,1,3,2,2,2,1
cGLGYQLHCYyvYpz25oqg,0,0,4,2,2,4,2
Cj3qKYqrrs8CrWz01AmXA,11,13,12,11,23,15,13
c0eHRit6jUbuFwIZUZsuBQ,1,0,0,0,2,1,0
C0jG1BBgdCHrtYZVrhzUaA,1,0,0,0,1,0,2
C0OaxLBEFf0mmPSugymEQ,2,3,1,1,2,2,1
c0RSs2KYK5YZlSrNq9LyA,40,62,52,80,75,104,49
C0vHeuHvd8H9pJ1Qsb48Q,0,0,0,1,2,5,3
c0zhbiffge6fGl_Nzgxbqw,1,5,2,1,31,25,9
c0_xuxaKn6ZN20et9jpNFg,0,0,2,1,1,3,1
C1cQ_dVfKRaf__hp9gEwHQ,0,1,1,3,0,1,0
C1Ke_yh42mOFNac59UGYOg,4,0,1,1,1,0,1
C1xciP65n4t4R1Q4h1zOHw,0,1,1,1,1,2,0
C1XMrbmuH4HWzdnmN6vANw,3,0,3,0,3,1,3
c1yGkETheht_1vjda7G5sA,124,117,99,130,126,181,7
C28X2jduMjygJOSACINNwQ,0,3,2,2,1,1,1
c2UoyBz91Vk0b6zLWBFRlg,1,3,0,0,1,4,2
c2VTqjTGaYhk8X4QC62zA,1,1,1,1,2,1,0
c2WLZLpvNG2VLOfjjqKrkw,5,12,14,36,46,56,14
c2_iUhnFqctffbBCSVMEbQ,0,2,0,3,1,5,6
C37_IJvk51la3JrmsfR7Q,0,1,2,1,2,1,0
C3O6_W21J6aVXwzvDyDBeQ,3,2,2,0,1,3,1
c3xkboF2p9rfzUFpBBn_tQ,0,1,2,0,4,5,6
C40IsC_MxEfX3fOBNe7WA,6,5,2,2,5,1,2
C42yP2SAQyit92zVyRAqMw,8,4,8,8,7,7,2
c4y8FA6XmGxxPhv0PNtU5g,0,1,4,2,1,11,1
C4_VnxikagdjSbNQiblzYw,7,6,2,7,4,0,0
C51OyHyQUZfGom7Rb5FV8A,5,1,3,4,14,8,6
C59Gr3A35GMqKs593mfxVA,8,11,10,17,16,3,3
c5iV0e9lpo1Ek9xWggzEw,1,3,5,4,1,9,1
c5qYZrL5_YG1x9qyEbQF9g,1,1,1,1,0,3,1
c5t9Wa1iJBRcxjDrFHKuQw,1,0,0,0,0,0,3
C5TGxBqOae4uKCtpHGFMEw,8,12,13,8,10,23,9
C6gkuLYG_NOobXxaXwUUpA,3,2,0,0,1,0,1
c6O2rCTMbC4dDJe8DbXiuA,1,1,0,1,0,0,1
C7ocuI_OEIsSCCMbXO9E9g,4,5,6,12,16,22,7
C7UF87fLEJBA4Hkrk24k6A,2,4,3,3,3,4,2
C7utE_DN2kgE68_VF8ftw,1,1,1,2,2,10,0
c7VgGP8xT25OSReok6fwcQ,98,75,96,75,139,193,122
C862ISR4PJKSqAaFI185A,0,1,0,1,1,0,0
c8XlQvVNwKhH9BOHEObtNQ,27,25,26,34,34,40,42
C9hftUy7Tt7Nq_wNXgsc3A,3,5,5,1,7,6,6
c9m1bRtqZCvUvasoypIs_g,2,0,1,1,1,0,0
C9npndwrGWS3js8Pxmy9qw,2,2,3,5,3,4,1
C9YaDxcy4cBI7WNJPA_iA,2,0,8,1,1,0,1
cAdSoJelw99xvyu80ex_hg,1,8,6,12,4,1,1
cAhnO2kSI0BNPSCDKdNTQ,14,15,17,15,12,10,0
CAhyiTcoGeAqaP018FX0cQ,7,9,3,9,10,15,12
cB1Eq1C0gUgeXLyZu9o22w,3,4,3,4,5,2,0
cB3P1HylsRlEIpWWsRJR5Q,11,10,7,12,17,20,19
cb6_yjQF8cLET_rX_BDI0Q,3,2,2,0,1,2,0
CbeUolLDSq5kZ82UpDLPQ,1,0,1,0,1,1,0
cbFlhBjmvV5XgspysHCQtA,0,0,1,1,0,2,0
CBkGxR3tZjR91bmI0gUuBQ,4,4,3,3,5,6,8
cBpJIOrVXotDI0XAZH_k0g,73,66,66,102,159,209,130
cBwc3dhdHw0emmg9nd5SXw,6,19,11,12,12,12,15
cBzk1K3zsz8K9wpCZsR7dw,1,0,0,1,1,3,3
cBzZpDqBaTdugB4JvfEhXA,1,1,2,2,3,2,1
